,nome,genero,freqs 2014,freqs 2015,freqs 2016,freqs 2017
17948,Aryhel,F,0,1,0,0
17949,Filippa,F,0,1,1,0
17950,Gyovanna,F,0,1,0,0
17951,Layena,F,0,1,0,0
17952,Luara,F,0,1,4,1
17953,Gabryella,F,0,1,0,1
17954,Vivien,F,0,1,0,0
17955,Mayce,F,0,1,0,0
17956,Ojasvi,F,0,1,0,0
17957,Awa,F,0,1,1,0
17958,Pettra,F,0,1,0,0
17959,Catrina,F,0,1,0,0
17960,Eléa,F,0,1,0,0
17961,Jonyfer,F,0,1,0,0
17962,Rhuana,F,0,1,0,0
17963,Kadidjatou,F,0,1,0,0
17964,Daizara,F,0,1,0,0
17965,Qiana,F,0,1,0,0
17966,Dilbar,F,0,1,0,0
17967,Aíko,F,0,1,0,0
17968,Niara,F,0,1,1,3
17969,Kenzi,F,0,1,0,0
17970,Wilma,F,0,1,1,1
17971,Nkiame,F,0,1,0,0
17972,Catyleia,F,0,1,0,0
17973,Zayra,F,0,1,1,0
17974,Haianne,F,0,1,0,0
17975,Yazmine,F,0,1,0,0
17976,Djestiny,F,0,1,0,0
17977,Hedviges,F,0,1,0,0
17978,Andra-Ioana,F,0,1,0,0
17979,Arsh,F,0,1,0,0
17980,Ruhanika,F,0,1,0,0
17981,Roshalreet,F,0,1,0,0
17982,Johanna,F,0,1,1,1
17983,Silvéria,F,0,1,0,0
17984,Eulina,F,0,1,0,0
17985,Nhiblo,F,0,1,0,0
17986,Kija,F,0,1,0,0
17987,Marciela,F,0,1,0,0
17988,Kristelle,F,0,1,0,0
17989,Janaina,F,0,1,0,0
17990,Chriszane,F,0,1,0,0
17991,Basant,F,0,1,0,0
17992,Linette,F,0,1,0,0
17993,Henedina,F,0,1,0,0
17994,Kadiatou,F,0,1,1,1
17995,Anaíze,F,0,1,0,0
17996,Sendy,F,0,1,0,0
17997,Ambre,F,0,1,0,0
17998,Gênesis,F,0,1,0,0
17999,Grabriela,F,0,1,0,0
18000,Irma,F,0,1,0,0
18001,Sádiya,F,0,1,0,0
18002,Sirisha,F,0,1,0,0
18003,Xinyao,F,0,1,0,1
18004,Aidin,F,0,1,0,0
18005,Nikole,F,0,1,0,1
18006,Suzanne,F,0,1,0,0
18007,Elisete,F,0,1,2,1
18008,Yelyzaveta,F,0,1,0,0
18009,Valeska,F,0,1,0,0
18010,Cécile,F,0,1,0,0
18011,Jenaína,F,0,1,0,0
18012,Amarachi,F,0,1,0,0
18013,Efsun,F,0,1,0,0
18014,Henriette,F,0,1,0,0
18015,Sesili,F,0,1,0,0
18016,Raylla,F,0,1,0,0
18017,Kishani,F,0,1,0,0
18018,Haylla,F,0,1,0,1
18019,Yadira,F,0,1,0,0
18020,Jocyara,F,0,1,0,0
18021,Dimana,F,0,1,0,0
18022,Maeva,F,0,1,0,0
18023,Katharina,F,0,1,0,0
18024,Xi,F,0,1,0,0
18025,Ruhiyah,F,0,1,0,0
18026,Vítória,F,0,1,0,0
18027,Leane,F,0,1,0,0
18028,Horrana,F,0,1,0,0
18029,Mical,F,0,1,0,0
18030,Jaddy,F,0,1,0,0
18031,Kaelyn,F,0,1,0,0
18032,Yesly,F,0,1,0,0
18033,Gislene,F,0,1,0,1
18034,Kámya,F,0,1,0,0
18035,Scarlet,F,0,1,0,1
18036,Deva,F,0,1,2,0
18037,Rickyana,F,0,1,0,0
18038,Edina,F,0,1,0,0
18039,Inaaya,F,0,1,2,1
18040,Anércia,F,0,1,0,0
18041,Yeve,F,0,1,0,0
18042,Ysabella,F,0,1,1,0
18043,Necline,F,0,1,0,0
18044,Kayssa,F,0,1,0,0
18045,Sonilda,F,0,1,0,0
18046,Nhangi,F,0,1,0,0
18047,Ileana,F,0,1,0,0
18048,Jewel,F,0,1,0,0
18049,Manaia,F,0,1,0,0
18050,Kassie,F,0,1,0,0
18051,Cadijá,F,0,1,0,0
18052,Kiamy,F,0,1,0,0
18053,Vallentyna,F,0,1,0,0
18054,Ruixiao,F,0,1,0,0
18055,Aguinalda,F,0,1,0,0
18056,Adele,F,0,1,2,3
18057,Ya,F,0,1,0,0
18058,Marieta,F,0,1,1,2
18059,Rijula,F,0,1,0,0
18060,Laiyanne,F,0,1,0,1
18061,Priscianne,F,0,1,0,0
18062,Nayanka,F,0,1,0,0
18063,Hareem,F,0,1,2,0
18064,Adelyna,F,0,1,0,0
18065,Aymê,F,0,1,0,0
18066,Ayami,F,0,1,0,0
18067,Dádiva,F,0,1,0,0
18068,Neise,F,0,1,1,0
18069,Izaine,F,0,1,0,0
18070,Océane,F,0,1,0,0
18071,Wailani,F,0,1,0,0
18072,Kássia,F,0,1,0,0
18073,Daenerys,F,0,1,0,0
18074,Hayden,F,0,1,0,0
18075,Oana,F,0,1,1,0
18076,Candy,F,0,1,0,0
18077,Maal,F,0,1,0,0
18078,Raseel,F,0,1,0,0
18079,Léanna,F,0,1,0,0
18080,Gena,F,0,1,0,0
18081,Janne,F,0,1,0,0
18082,Wilta,F,0,1,0,0
18083,Agnia,F,0,1,0,0
18084,Beline,F,0,1,0,0
18085,Etsana,F,0,1,0,0
18086,Rubsyn,F,0,1,0,0
18087,Abinara,F,0,1,0,0
18088,Darina,F,0,1,0,3
18089,Rushafi,F,0,1,0,0
18090,Sheng,F,0,1,0,0
18091,Cayetana,F,0,1,0,2
18092,Mycaella,F,0,1,0,0
18093,Priscilla,F,0,1,1,1
18094,Azura,F,0,1,0,0
18095,Diany,F,0,1,0,0
18096,Faira,F,0,1,0,0
18097,Gurnoor,F,0,1,0,0
18098,Keissim,F,0,1,0,0
18099,Césarda,F,0,1,0,0
18100,Agneta,F,0,1,0,0
18101,Darpana,F,0,1,0,0
18102,Izdínya,F,0,1,0,0
18103,Josélia,F,0,1,0,0
18104,Laíssa,F,0,1,0,0
18105,Kâssya,F,0,1,0,0
18106,Azul,F,0,1,0,0
18107,Jucemara,F,0,1,1,0
18108,Azka,F,0,1,0,0
18109,Yasaswi,F,0,1,0,0
18110,Vanica,F,0,1,0,0
18111,Rauanny,F,0,1,0,0
18112,Adrielle,F,0,1,1,4
18113,Inaya,F,0,1,0,2
18114,Tírsia,F,0,1,0,0
18115,Rahma,F,0,1,0,0
18116,Krishti,F,0,1,1,0
18117,Ainny,F,0,1,0,0
18118,Aldana,F,0,1,0,0
18119,Leea-Miriam,F,0,1,0,0
18120,Thacyla,F,0,1,0,0
18121,Wayame,F,0,1,0,0
18122,Evgeniya,F,0,1,0,0
18123,Naleyde,F,0,1,0,0
18124,Brunilde,F,0,1,0,0
18125,Vanusa,F,0,1,0,1
18126,Njolela,F,0,1,0,0
18127,Ediana,F,0,1,0,0
18128,Laine,F,0,1,0,0
18129,Josana,F,0,1,0,0
18130,Dária,F,0,1,0,0
18131,Krishpa,F,0,1,0,0
18132,Lúriah,F,0,1,0,0
18133,Erioluwa,F,0,1,0,0
18134,Alciany,F,0,1,0,0
18135,Sukeny,F,0,1,0,0
18136,Andressa,F,0,1,2,2
18137,Alania,F,0,1,0,0
18138,Vladyslava,F,0,1,0,0
18139,Liduína,F,0,1,0,0
18140,Zinaida,F,0,1,0,0
18141,MARA,F,0,1,0,0
18142,Sibelle,F,0,1,0,0
18143,Amalia,F,0,1,0,0
18144,Ayssa,F,0,1,0,1
18145,Lucile,F,0,1,0,0
18146,Kayani,F,0,1,0,0
18147,Tuzolana,F,0,1,0,0
18148,Mayza,F,0,1,0,1
18149,Tanok,F,0,1,0,0
18150,Laisa,F,0,1,0,0
18151,Smily,F,0,1,0,0
18152,Lissa,F,0,1,0,0
18153,Álcya,F,0,1,0,0
18154,Bohdana,F,0,1,0,0
18155,Naïara,F,0,1,0,0
18156,Madercia,F,0,1,0,0
18157,Rabab,F,0,1,0,0
18158,Eugenia,F,0,1,1,1
18159,Mileide,F,0,1,0,0
18160,Raiba,F,0,1,0,0
18161,Ìris,F,0,1,0,0
18162,Xuantong,F,0,1,0,0
18163,Iaraslava,F,0,1,0,0
18164,Ishaani,F,0,1,0,0
18165,Yasmini,F,0,1,0,0
18166,Hillary,F,0,1,0,0
18167,Vriya,F,0,1,0,0
18168,Andreajacint,F,0,1,0,0
18169,Muqadas,F,0,1,0,0
18170,Rochoyeta,F,0,1,0,0
18171,Kaylane,F,0,0,4,6
18172,Camilla,F,0,0,4,8
18173,Seerat,F,0,0,3,0
18174,Maimuna,F,0,0,3,2
18175,Klara,F,0,0,3,4
18176,Ândria,F,0,0,3,0
18177,Sharon,F,0,0,3,1
18178,Barbara,F,0,0,3,3
18179,Sahara,F,0,0,3,0
18180,Nikol,F,0,0,3,3
18181,Muriel,F,0,0,3,2
18182,Latifa,F,0,0,3,0
18183,Aliça,F,0,0,3,2
18184,Lucía,F,0,0,3,2
18185,Thayla,F,0,0,3,3
18186,Hoorain,F,0,0,3,0
18187,Kailany,F,0,0,3,2
18188,Sehajpreet,F,0,0,3,1
18189,Dominique,F,0,0,2,0
18190,Anair,F,0,0,2,0
18191,Jasmeen,F,0,0,2,0
18192,Letizia,F,0,0,2,1
18193,Anaelle,F,0,0,2,0
18194,Manha,F,0,0,2,1
18195,Assunção,F,0,0,2,2
18196,Genésia,F,0,0,2,0
18197,Nélia,F,0,0,2,2
18198,Thayra,F,0,0,2,1
18199,Emanuelle,F,0,0,2,1
18200,Aliana,F,0,0,2,3
18201,Otília,F,0,0,2,1
18202,Fedra,F,0,0,2,0
18203,Aliyha,F,0,0,2,0
18204,Josefina,F,0,0,2,2
18205,Piedade,F,0,0,2,0
18206,Djelissa,F,0,0,2,0
18207,Viktoriya,F,0,0,2,0
18208,Isís,F,0,0,2,1
18209,Rahyssa,F,0,0,2,0
18210,Stéphanie,F,0,0,2,0
18211,Yangchen,F,0,0,2,4
18212,Dayra,F,0,0,2,0
18213,íris,F,0,0,2,1
18214,Ananda,F,0,0,2,0
18215,Florinda,F,0,0,2,0
18216,Mikaela,F,0,0,2,2
18217,Dilnura,F,0,0,2,0
18218,Elzira,F,0,0,2,0
18219,Louisa,F,0,0,2,0
18220,Estefany,F,0,0,2,0
18221,Mankirat,F,0,0,2,0
18222,Girisha,F,0,0,2,0
18223,Prapti,F,0,0,2,1
18224,Melânia,F,0,0,2,6
18225,Mellyssa,F,0,0,2,0
18226,Dominika,F,0,0,2,0
18227,Ágata,F,0,0,2,1
18228,Raina,F,0,0,2,0
18229,Elisama,F,0,0,2,1
18230,KellY,F,0,0,2,0
18231,Hélia,F,0,0,2,1
18232,Yassna,F,0,0,2,0
18233,Zilda,F,0,0,2,0
18234,Sujana,F,0,0,2,0
18235,Andreína,F,0,0,2,3
18236,Janira,F,0,0,2,1
18237,Hafsa,F,0,0,2,0
18238,Luenna,F,0,0,2,0
18239,Mellanie,F,0,0,2,0
18240,Ndeye,F,0,0,2,0
18241,Hasna,F,0,0,1,0
18242,Belle,F,0,0,1,0
18243,Adalbmira,F,0,0,1,0
18244,Dâmaris,F,0,0,1,0
18245,Moira,F,0,0,1,0
18246,Rosinda,F,0,0,1,0
18247,Wiliana,F,0,0,1,0
18248,Enily,F,0,0,1,0
18249,Kentia,F,0,0,1,0
18250,Isabely,F,0,0,1,0
18251,Hasmara,F,0,0,1,0
18252,Danniielly,F,0,0,1,0
18253,Djacqueline,F,0,0,1,0
18254,Jaycee,F,0,0,1,0
18255,Tajpreet,F,0,0,1,0
18256,Edegarnia,F,0,0,1,0
18257,Magalie,F,0,0,1,1
18258,Emanuele,F,0,0,1,1
18259,Allicy,F,0,0,1,0
18260,Evelyne,F,0,0,1,0
18261,All,F,0,0,1,0
18262,Redhana,F,0,0,1,0
18263,Khushpreet,F,0,0,1,0
18264,Lyssa,F,0,0,1,0
18265,Hapel,F,0,0,1,0
18266,Alsusy,F,0,0,1,0
18267,Jasira,F,0,0,1,0
18268,Idjatu,F,0,0,1,0
18269,Neidivana,F,0,0,1,0
18270,Svetlana,F,0,0,1,3
18271,Palmira,F,0,0,1,2
18272,Laia,F,0,0,1,1
18273,Andy,F,0,0,1,0
18274,Marle,F,0,0,1,0
18275,Robella,F,0,0,1,0
18276,Keyna,F,0,0,1,0
18277,Shanti,F,0,0,1,0
18278,Isys,F,0,0,1,0
18279,Roumaysa,F,0,0,1,0
18280,Ricardina,F,0,0,1,0
18281,Epifânia,F,0,0,1,0
18282,Vivianne,F,0,0,1,1
18283,Talícia,F,0,0,1,0
18284,Valdimira,F,0,0,1,0
18285,Stéphane,F,0,0,1,0
18286,Tayane,F,0,0,1,0
18287,Lavonne,F,0,0,1,0
18288,Umaro,F,0,0,1,0
18289,Anise,F,0,0,1,1
18290,Loane,F,0,0,1,0
18291,Assmaa,F,0,0,1,0
18292,Clotilde,F,0,0,1,1
18293,Evalyn,F,0,0,1,0
18294,Anusrita,F,0,0,1,0
18295,Elcy,F,0,0,1,0
18296,Rey,F,0,0,1,0
18297,Prasiddi,F,0,0,1,0
18298,Taiana,F,0,0,1,0
18299,Cathaleya,F,0,0,1,0
18300,Chisom,F,0,0,1,0
18301,Yellen,F,0,0,1,0
18302,Joya,F,0,0,1,0
18303,Kathrine,F,0,0,1,0
18304,Miftah,F,0,0,1,0
18305,Zahira,F,0,0,1,1
18306,Nikita,F,0,0,1,0
18307,Arione,F,0,0,1,0
18308,Bipashna,F,0,0,1,0
18309,Zalia,F,0,0,1,0
18310,Mahia,F,0,0,1,0
18311,Tabata,F,0,0,1,0
18312,Kalyani,F,0,0,1,0
18313,Khushmeet,F,0,0,1,0
18314,Crismara,F,0,0,1,0
18315,Tatheer,F,0,0,1,0
18316,Daymin,F,0,0,1,0
18317,Tahmarah,F,0,0,1,0
18318,Garima,F,0,0,1,0
18319,Helciany,F,0,0,1,0
18320,Itamara,F,0,0,1,0
18321,Olive,F,0,0,1,0
18322,Vasilisa,F,0,0,1,0
18323,Afonsina,F,0,0,1,0
18324,Layan,F,0,0,1,0
18325,Midha,F,0,0,1,0
18326,Kyla,F,0,0,1,0
18327,Chimalavera,F,0,0,1,0
18328,Aimeé,F,0,0,1,0
18329,Sófia,F,0,0,1,0
18330,Ara,F,0,0,1,0
18331,Anurroi,F,0,0,1,0
18332,Yankshee,F,0,0,1,0
18333,Bronoéalfate,F,0,0,1,0
18334,Keilany,F,0,0,1,0
18335,Nahari,F,0,0,1,0
18336,Vanélssia,F,0,0,1,0
18337,Keerat,F,0,0,1,0
18338,Anastasiya,F,0,0,1,1
18339,Bernadette,F,0,0,1,0
18340,Naziat,F,0,0,1,0
18341,Darcieny,F,0,0,1,0
18342,Fradiana,F,0,0,1,0
18343,Marlice,F,0,0,1,0
18344,Aahana,F,0,0,1,1
18345,Xiang,F,0,0,1,0
18346,Thylane,F,0,0,1,0
18347,Évelyn,F,0,0,1,0
18348,Suriah,F,0,0,1,0
18349,Lotte,F,0,0,1,0
18350,Almerinda,F,0,0,1,0
18351,Luege,F,0,0,1,0
18352,Lissandra,F,0,0,1,1
18353,Nevena,F,0,0,1,0
18354,Fanny,F,0,0,1,0
18355,Fabijana,F,0,0,1,0
18356,Lasilis,F,0,0,1,0
18357,Violeta-Maria,F,0,0,1,0
18358,Hala,F,0,0,1,0
18359,Eleni,F,0,0,1,0
18360,Aylén,F,0,0,1,0
18361,Anagila,F,0,0,1,0
18362,Lowrannie,F,0,0,1,0
18363,Keri,F,0,0,1,0
18364,Ashanty,F,0,0,1,0
18365,Solene,F,0,0,1,0
18366,Abinsha,F,0,0,1,0
18367,Mireya,F,0,0,1,0
18368,Jayara,F,0,0,1,0
18369,Christine,F,0,0,1,0
18370,Allet,F,0,0,1,0
18371,Jorzana,F,0,0,1,0
18372,Jane-Grace,F,0,0,1,0
18373,Jingwen,F,0,0,1,0
18374,Hendra,F,0,0,1,0
18375,Alicya,F,0,0,1,0
18376,Yohanni,F,0,0,1,0
18377,Gelcyara,F,0,0,1,0
18378,Edilssa,F,0,0,1,0
18379,Antonya,F,0,0,1,0
18380,Maisha,F,0,0,1,0
18381,Leisiana,F,0,0,1,0
18382,Aliéne,F,0,0,1,0
18383,Wen,F,0,0,1,1
18384,Djariato,F,0,0,1,0
18385,CoraMae,F,0,0,1,0
18386,Alexandrina,F,0,0,1,0
18387,Addis,F,0,0,1,0
18388,Prinsha,F,0,0,1,0
18389,Giselene,F,0,0,1,0
18390,Georgeta,F,0,0,1,0
18391,Timea,F,0,0,1,0
18392,Njinga,F,0,0,1,0
18393,Aksinia,F,0,0,1,0
18394,Casey,F,0,0,1,0
18395,Ágnes-Dorottya,F,0,0,1,0
18396,Nayelle,F,0,0,1,0
18397,Adan,F,0,0,1,0
18398,Ifra,F,0,0,1,0
18399,Daphne,F,0,0,1,1
18400,Saffron,F,0,0,1,0
18401,Laibah,F,0,0,1,0
18402,Salete,F,0,0,1,0
18403,Jeicilin,F,0,0,1,0
18404,Kisa,F,0,0,1,0
18405,Ysys,F,0,0,1,0
18406,Ivanne,F,0,0,1,0
18407,Vanilda,F,0,0,1,0
18408,Sonam,F,0,0,1,0
18409,Yafei,F,0,0,1,0
18410,Anami,F,0,0,1,0
18411,Kayana,F,0,0,1,0
18412,Noá,F,0,0,1,0
18413,Maanvika,F,0,0,1,0
18414,Lectícia,F,0,0,1,0
18415,Elvina,F,0,0,1,0
18416,Ramatoulaye,F,0,0,1,0
18417,Noelle,F,0,0,1,2
18418,Marya,F,0,0,1,0
18419,Leiza,F,0,0,1,0
18420,Lakshmi,F,0,0,1,0
18421,Sónya,F,0,0,1,0
18422,Shahrizoda,F,0,0,1,0
18423,Leocádia,F,0,0,1,0
18424,Hiranya,F,0,0,1,0
18425,Isra,F,0,0,1,0
18426,Liziane,F,0,0,1,0
18427,Lorenza,F,0,0,1,0
18428,Rosângela,F,0,0,1,0
18429,Nirian,F,0,0,1,0
18430,Cellen,F,0,0,1,0
18431,Namaaha,F,0,0,1,0
18432,Tayline,F,0,0,1,0
18433,Snow,F,0,0,1,0
18434,Keya,F,0,0,1,1
18435,Manraj,F,0,0,1,0
18436,Kiláry,F,0,0,1,0
18437,Ribana,F,0,0,1,0
18438,Avni,F,0,0,1,0
18439,Elany,F,0,0,1,2
18440,Salemata,F,0,0,1,0
18441,Dilca,F,0,0,1,0
18442,Albena,F,0,0,1,0
18443,Jossara,F,0,0,1,0
18444,Surita,F,0,0,1,0
18445,Marilinda,F,0,0,1,0
18446,Ezequiela,F,0,0,1,0
18447,Annaysa,F,0,0,1,0
18448,Maddalena,F,0,0,1,0
18449,Layne,F,0,0,1,0
18450,Jassira,F,0,0,1,0
18451,MariaLuísa,F,0,0,1,0
18452,Hania,F,0,0,1,1
18453,Suphatsara,F,0,0,1,0
18454,N'Nasta,F,0,0,1,0
18455,Malú,F,0,0,1,1
18456,Priyanka,F,0,0,1,0
18457,Medea,F,0,0,1,0
18458,Mushtaribonu,F,0,0,1,0
18459,Denysa,F,0,0,1,0
18460,Hélcia,F,0,0,1,0
18461,Huda,F,0,0,1,0
18462,Vlada,F,0,0,1,0
18463,Benice,F,0,0,1,0
18464,Yunxi,F,0,0,1,0
18465,Salamata,F,0,0,1,0
18466,Nelsiany,F,0,0,1,0
18467,Gulmira,F,0,0,1,0
18468,Kristi,F,0,0,1,0
18469,Arima,F,0,0,1,0
18470,Evie,F,0,0,1,0
18471,Naery,F,0,0,1,0
18472,Ussainatu,F,0,0,1,0
18473,Elmara,F,0,0,1,1
18474,Persília,F,0,0,1,0
18475,Kassyane,F,0,0,1,0
18476,Hajar,F,0,0,1,0
18477,Wayela,F,0,0,1,1
18478,Cataleia,F,0,0,1,2
18479,korine,F,0,0,1,0
18480,Rahemeen,F,0,0,1,0
18481,Devni,F,0,0,1,0
18482,Ritaj,F,0,0,1,0
18483,Felipa,F,0,0,1,0
18484,Florença,F,0,0,1,0
18485,Eshaal,F,0,0,1,0
18486,Greicekelly,F,0,0,1,0
18487,Euridce,F,0,0,1,0
18488,Késsia,F,0,0,1,0
18489,Ayanne,F,0,0,1,0
18490,Ewa,F,0,0,1,0
18491,Adanna,F,0,0,1,0
18492,Átila,F,0,0,1,0
18493,Geneza,F,0,0,1,0
18494,Arohi,F,0,0,1,0
18495,Lisbon,F,0,0,1,1
18496,Nilsiane,F,0,0,1,1
18497,Neydiani,F,0,0,1,0
18498,Joaquim,F,0,0,1,0
18499,Juelma,F,0,0,1,1
18500,Luyana,F,0,0,1,0
18501,Varvâra,F,0,0,1,0
18502,Túlia,F,0,0,1,0
18503,Caterine,F,0,0,1,0
18504,Simão,F,0,0,1,0
18505,Aleesha,F,0,0,1,0
18506,Aleisa,F,0,0,1,0
18507,Francisa,F,0,0,1,0
18508,Alise,F,0,0,1,0
18509,Julyvalda,F,0,0,1,0
18510,Floy,F,0,0,1,0
18511,Ryhana,F,0,0,1,0
18512,Denitsha,F,0,0,1,0
18513,Marah,F,0,0,1,0
18514,Morayooluwa,F,0,0,1,0
18515,Marilyn,F,0,0,1,0
18516,Yoná,F,0,0,1,0
18517,Feliciana,F,0,0,1,0
18518,Aziza,F,0,0,1,0
18519,Parisa,F,0,0,1,0
18520,Jackeline,F,0,0,1,1
18521,Dune,F,0,0,1,0
18522,Alésia,F,0,0,1,0
18523,Liliia,F,0,0,1,0
18524,Máriyah,F,0,0,1,1
18525,Amarílys,F,0,0,1,0
18526,Stanislawa,F,0,0,1,0
18527,Tessália,F,0,0,1,0
18528,Radassa,F,0,0,1,1
18529,Dione,F,0,0,1,0
18530,Malia,F,0,0,1,0
18531,Laya,F,0,0,1,0
18532,Layanne,F,0,0,1,0
18533,Julciane,F,0,0,1,0
18534,Nidhi,F,0,0,1,1
18535,Carmina,F,0,0,1,0
18536,Arminé,F,0,0,1,0
18537,Dadivania,F,0,0,1,0
18538,Mahakdip,F,0,0,1,0
18539,Natércia,F,0,0,1,1
18540,Jeovana,F,0,0,1,2
18541,Juisney,F,0,0,1,0
18542,Malaz,F,0,0,1,0
18543,Arielly,F,0,0,1,1
18544,Japjot,F,0,0,1,0
18545,Maahirah,F,0,0,1,0
18546,Solayra,F,0,0,1,0
18547,Kélcia,F,0,0,1,0
18548,Hilola,F,0,0,1,0
18549,Málua,F,0,0,1,0
18550,Shaskia,F,0,0,1,0
18551,Rissia,F,0,0,1,0
18552,Williane,F,0,0,1,0
18553,Jaylin,F,0,0,1,0
18554,Kendall,F,0,0,1,0
18555,Kaylie,F,0,0,1,0
18556,Manuella,F,0,0,1,1
18557,Kessya,F,0,0,1,1
18558,Yan,F,0,0,1,0
18559,Ludyanne,F,0,0,1,0
18560,Wizana,F,0,0,1,0
18561,Brisha,F,0,0,1,0
18562,Syrine,F,0,0,1,0
18563,Samicha,F,0,0,1,0
18564,Clezia,F,0,0,1,0
18565,Dharyani,F,0,0,1,0
18566,Gara,F,0,0,1,0
18567,Assia,F,0,0,1,0
18568,Khadidiatou,F,0,0,1,0
18569,Noecris,F,0,0,1,0
18570,Arissa,F,0,0,1,0
18571,Gisola,F,0,0,1,0
18572,Oliwia,F,0,0,1,0
18573,Nimi,F,0,0,1,0
18574,Nisa,F,0,0,1,0
18575,Yoshika,F,0,0,1,0
18576,Yunna,F,0,0,1,0
18577,Tenzin,F,0,0,1,0
18578,Julieth,F,0,0,1,0
18579,Sashi,F,0,0,1,0
18580,Yelissa,F,0,0,1,0
18581,Nayomi,F,0,0,1,2
18582,Suvannah,F,0,0,1,0
18583,Palomá,F,0,0,1,0
18584,Pritisha,F,0,0,1,0
18585,Mehribon,F,0,0,1,0
18586,Djenabú,F,0,0,1,0
18587,Nayára,F,0,0,1,0
18588,Deye,F,0,0,1,0
18589,Nidiane,F,0,0,1,0
18590,Liriane,F,0,0,1,0
18591,Stephanny,F,0,0,1,0
18592,Tshelika,F,0,0,1,0
18593,Djamilatu,F,0,0,1,0
18594,Dáriane,F,0,0,1,0
18595,Yeomney,F,0,0,1,0
18596,Abbie,F,0,0,1,0
18597,Kirpagurasis,F,0,0,1,0
18598,Alfatihah,F,0,0,1,0
18599,Rhoda,F,0,0,1,0
18600,Gilda,F,0,0,1,0
18601,Edilzy,F,0,0,1,0
18602,Glaucivania,F,0,0,1,0
18603,Kiany,F,0,0,1,0
18604,Kessia,F,0,0,1,0
18605,Naiesha,F,0,0,1,0
18606,Tong,F,0,0,1,0
18607,Laksmi,F,0,0,1,0
18608,Vruti,F,0,0,1,0
18609,Jilsiany,F,0,0,1,0
18610,Mahira,F,0,0,1,2
18611,Navroz,F,0,0,1,0
18612,Ariadne,F,0,0,1,1
18613,Steveandra,F,0,0,1,0
18614,Aprilia,F,0,0,1,0
18615,Alcilane,F,0,0,1,0
18616,Naylah,F,0,0,1,1
18617,Kaela,F,0,0,1,0
18618,Rosária,F,0,0,1,0
18619,Eiman,F,0,0,1,1
18620,Bristi,F,0,0,1,0
18621,Dolores,F,0,0,1,1
18622,Joicy,F,0,0,1,0
18623,Yufei,F,0,0,1,0
18624,Maïdo,F,0,0,1,0
18625,Niah,F,0,0,1,0
18626,Dhiyanshi,F,0,0,1,0
18627,Klery,F,0,0,1,0
18628,Delcia,F,0,0,1,0
18629,Ostara,F,0,0,1,0
18630,Gudusuaina,F,0,0,1,0
18631,Cici,F,0,0,1,1
18632,Aniara,F,0,0,1,0
18633,Jottália,F,0,0,1,0
18634,Eulinia,F,0,0,1,0
18635,Marisela,F,0,0,1,0
18636,Katalya,F,0,0,1,0
18637,Axelle,F,0,0,1,1
18638,Yumi,F,0,0,1,2
18639,Laurena,F,0,0,1,0
18640,Elleonor,F,0,0,1,0
18641,Adchaeiny,F,0,0,1,0
18642,Jordanna,F,0,0,1,1
18643,Audrey,F,0,0,1,0
18644,Ululani,F,0,0,1,0
18645,Katrin,F,0,0,1,0
18646,Kamilly,F,0,0,1,0
18647,Sadjo,F,0,0,1,0
18648,Ilsa,F,0,0,1,0
18649,Glenda,F,0,0,1,0
18650,Abhineet,F,0,0,1,0
18651,Dadivina,F,0,0,1,0
18652,Amritjot,F,0,0,1,0
18653,ELoíza,F,0,0,1,0
18654,Karnjeet,F,0,0,1,0
18655,Edneyja,F,0,0,1,0
18656,Zenaida,F,0,0,1,0
18657,Ndaye,F,0,0,1,0
18658,Dania,F,0,0,1,0
18659,Qristina,F,0,0,1,0
18660,Philomène,F,0,0,1,0
18661,Sejal,F,0,0,1,1
18662,Blendcy,F,0,0,1,0
18663,Yaqoot,F,0,0,1,0
18664,Nerissa,F,0,0,1,0
18665,Tian,F,0,0,1,0
18666,Mara-Grace,F,0,0,1,0
18667,Dezayre,F,0,0,1,0
18668,Elaina,F,0,0,1,0
18669,Ashveen,F,0,0,1,0
18670,Kenza,F,0,0,1,0
18671,Cathrionna,F,0,0,1,0
18672,Karoliny,F,0,0,1,0
18673,Nariel,F,0,0,1,0
18674,Amna,F,0,0,1,0
18675,Piya,F,0,0,1,0
18676,Gelila,F,0,0,1,0
18677,Gesciana,F,0,0,1,0
18678,Délia,F,0,0,1,0
18679,Kyana,F,0,0,1,0
18680,Kiendra,F,0,0,1,0
18681,Rio,F,0,0,1,1
18682,Alaina,F,0,0,1,0
18683,Arieli,F,0,0,1,0
18684,Mansikha,F,0,0,1,0
18685,Kailanny,F,0,0,1,0
18686,Dounia,F,0,0,1,1
18687,Erika-Daniela,F,0,0,1,0
18688,Adira,F,0,0,1,1
18689,Smahir,F,0,0,1,0
18690,Kellyn,F,0,0,1,0
18691,Mizuki,F,0,0,1,0
18692,Namira,F,0,0,1,0
18693,Shariya,F,0,0,1,0
18694,Pretty,F,0,0,1,0
18695,Ngenda,F,0,0,1,0
18696,Acácia,F,0,0,1,1
18697,Yêda,F,0,0,1,0
18698,Vanine,F,0,0,1,0
18699,Manmeet,F,0,0,1,0
18700,Medeea,F,0,0,1,1
18701,Katerin,F,0,0,1,0
18702,Agneya,F,0,0,1,0
18703,Yuwei,F,0,0,1,0
18704,Khando,F,0,0,1,0
18705,M'mahawa,F,0,0,1,0
