nome,genero,freqs 2014,freqs 2015,freqs 2016,freqs 2017
Sintra,F,0,0,1,0
Keimilly,F,0,0,1,0
Heluísa,F,0,0,1,0
Halana,F,0,0,1,0
Biyu,F,0,0,1,0
leonor,F,0,0,1,0
Kessyah,F,0,0,1,0
Rasan,F,0,0,1,0
Dafny,F,0,0,1,0
Rhebekka,F,0,0,1,0
Suryanne,F,0,0,1,0
Yuhan,F,0,0,1,0
Casimira,F,0,0,1,0
Katherine,F,0,0,1,1
Miglena,F,0,0,1,0
Chantell,F,0,0,1,0
Karol,F,0,0,1,0
Elliane,F,0,0,1,0
Kihara,F,0,0,1,0
Dadivânia,F,0,0,1,0
Savana,F,0,0,1,2
Niza,F,0,0,1,0
Wueza,F,0,0,1,0
Ninara,F,0,0,1,0
Weidy,F,0,0,1,0
Miriãn,F,0,0,1,0
Zhara,F,0,0,1,0
Elody,F,0,0,1,0
Celmira,F,0,0,1,0
Isla,F,0,0,1,0
Raniyah,F,0,0,1,0
Jofrania,F,0,0,1,0
Helaine,F,0,0,1,0
Hamda,F,0,0,1,0
Hilma,F,0,0,1,0
Graciete,F,0,0,1,0
Aglaya,F,0,0,1,0
Shahshenazneet,F,0,0,1,0
Keitlyn,F,0,0,1,0
Subasna,F,0,0,1,0
Jaylee,F,0,0,1,0
Yanxi,F,0,0,1,0
Lohana,F,0,0,1,0
Aurelie,F,0,0,1,0
Fabyene,F,0,0,1,0
Cristela,F,0,0,1,0
Evilly,F,0,0,1,0
Dámaris,F,0,0,1,0
Britney,F,0,0,1,0
Silmery,F,0,0,1,0
Sole,F,0,0,1,0
Émilly,F,0,0,1,0
Yian,F,0,0,1,0
Riman,F,0,0,1,0
Osvaldeclenia,F,0,0,1,0
Dianilse,F,0,0,1,0
Suvigya,F,0,0,1,0
Joseline,F,0,0,1,0
Anureet,F,0,0,1,0
Ulmira,F,0,0,1,0
Yesmine,F,0,0,1,0
Yalissa,F,0,0,1,0
Rosedeep,F,0,0,1,0
Alcione,F,0,0,1,0
Jazzmine,F,0,0,1,0
Tilia,F,0,0,1,0
Daliah,F,0,0,1,0
Alyara,F,0,0,1,0
Meera,F,0,0,1,0
Mahima,F,0,0,1,0
Shiyu,F,0,0,1,0
Mateus,F,0,0,1,0
Joi,F,0,0,1,0
Steffany,F,0,0,1,0
Prudência,F,0,0,1,0
Kremena,F,0,0,1,0
Gala,F,0,0,1,0
Yani,F,0,0,1,0
Velina,F,0,0,1,0
Alanya,F,0,0,1,1
Tannisha,F,0,0,1,0
Charline,F,0,0,1,0
Japleen,F,0,0,1,0
Zhiqi,F,0,0,1,0
Cleidiane,F,0,0,1,1
Laureanny,F,0,0,1,0
Naíra,F,0,0,1,0
Angeljot,F,0,0,1,0
Tshayene,F,0,0,1,0
Safwa,F,0,0,1,0
Edit,F,0,0,1,0
Carlize,F,0,0,1,0
Yngrid,F,0,0,1,0
Sania,F,0,0,1,1
Élis,F,0,0,1,0
Roseane,F,0,0,1,0
Xiluva,F,0,0,1,0
Alena,F,0,0,1,0
Melánie,F,0,0,1,0
Taysha,F,0,0,1,0
Carmel,F,0,0,1,0
Shayana,F,0,0,1,0
Zulai,F,0,0,1,0
Raihanny,F,0,0,1,0
Hellena,F,0,0,1,1
Maika,F,0,0,1,0
Nayleen,F,0,0,1,0
Annelise,F,0,0,1,0
Nevelly,F,0,0,1,0
Tayanni,F,0,0,1,0
Williana,F,0,0,1,0
José,F,0,0,1,0
Adifaah,F,0,0,1,0
Constância,F,0,0,1,0
Nigina,F,0,0,1,0
Acricia,F,0,0,1,0
Kyra,F,0,0,1,1
Dércia,F,0,0,1,0
Nia,F,0,0,1,1
Romane,F,0,0,1,0
Lorrainy,F,0,0,1,0
Ciyara,F,0,0,1,0
Divyanka,F,0,0,1,0
Aniery,F,0,0,1,0
Iuliana,F,0,0,1,0
Dalanda,F,0,0,1,0
Afreen,F,0,0,1,0
Pendasecka,F,0,0,1,0
Zhoé,F,0,0,1,0
Tanveen,F,0,0,1,0
Cyntia,F,0,0,1,0
Farha,F,0,0,1,0
Astou,F,0,0,1,0
Rajina,F,0,0,1,0
Nayel,F,0,0,1,0
Emanuely,F,0,0,1,0
Dariya,F,0,0,1,0
Amaris,F,0,0,1,1
Mabinty,F,0,0,1,0
Simrik,F,0,0,1,0
Handreia,F,0,0,1,0
Madalina,F,0,0,1,2
Anuradha,F,0,0,1,0
Kemily,F,0,0,1,0
Keyanna,F,0,0,1,0
Nirjala,F,0,0,1,0
Kátia,F,0,0,1,0
Mircya,F,0,0,1,0
Neyllin,F,0,0,1,0
Kyomara,F,0,0,1,0
Parissa,F,0,0,1,0
Sanjida,F,0,0,1,0
Jovânio,M,0,0,1,0
Dávi,M,0,0,0,4
René,M,0,0,0,3
Eugénio,M,0,0,0,3
Edward,M,0,0,0,3
Mateu,M,0,0,0,3
Átila,M,0,0,0,3
Ildo,M,0,0,0,3
Musa,M,0,0,0,3
Riyansh,M,0,0,0,2
Maël,M,0,0,0,2
Franklin,M,0,0,0,2
Theodoro,M,0,0,0,2
Áureo,M,0,0,0,2
Sandiego,M,0,0,0,2
Décio,M,0,0,0,2
Fabrizio,M,0,0,0,2
Leone,M,0,0,0,2
Saif,M,0,0,0,2
Saliou,M,0,0,0,2
Tian,M,0,0,0,2
Óliver,M,0,0,0,2
Vital,M,0,0,0,2
Amine,M,0,0,0,2
Jerry,M,0,0,0,2
Halley,M,0,0,0,2
Hakeem,M,0,0,0,2
Conrado,M,0,0,0,2
Rihan,M,0,0,0,2
Lauriano,M,0,0,0,2
Yeshua,M,0,0,0,2
Zyon,M,0,0,0,2
Gurtej,M,0,0,0,2
Mauricio,M,0,0,0,2
Graciano,M,0,0,0,2
Briyan,M,0,0,0,2
Vagner,M,0,0,0,2
Algassimou,M,0,0,0,2
Zorawar,M,0,0,0,2
Moussa,M,0,0,0,2
Mankirat,M,0,0,0,2
Bernardino,M,0,0,0,2
Kiene,M,0,0,0,2
Fedor,M,0,0,0,2
Valério,M,0,0,0,2
Aleksandre,M,0,0,0,2
Taha,M,0,0,0,2
Eleazar,M,0,0,0,2
Marcellus,M,0,0,0,2
Aarush,M,0,0,0,2
Narciso,M,0,0,0,2
Adílio,M,0,0,0,2
Prerak,M,0,0,0,2
Etienne,M,0,0,0,2
Unai,M,0,0,0,2
Amilton,M,0,0,0,2
Nahyan,M,0,0,0,2
Meet,M,0,0,0,2
Zeus,M,0,0,0,2
Gurjas,M,0,0,0,2
Jonatas,M,0,0,0,2
Suyog,M,0,0,0,2
Flavio,M,0,0,0,2
Nirbesh,M,0,0,0,1
Priyan,M,0,0,0,1
Adab,M,0,0,0,1
Md,M,0,0,0,1
Ozan,M,0,0,0,1
Admar,M,0,0,0,1
Herisil,M,0,0,0,1
Raman,M,0,0,0,1
Edelmiro,M,0,0,0,1
Johnatan,M,0,0,0,1
Rullyan,M,0,0,0,1
Ibra,M,0,0,0,1
Sehbaaz,M,0,0,0,1
Priyank,M,0,0,0,1
Zaaef,M,0,0,0,1
Jingyi,M,0,0,0,1
Philipe,M,0,0,0,1
Tyson,M,0,0,0,1
Bayaan,M,0,0,0,1
Giancarlo,M,0,0,0,1
Anhad,M,0,0,0,1
Livio,M,0,0,0,1
Lok,M,0,0,0,1
Imad,M,0,0,0,1
Hadley,M,0,0,0,1
Antoni,M,0,0,0,1
Jeryckson,M,0,0,0,1
Kenrick,M,0,0,0,1
Aariv,M,0,0,0,1
Niandro,M,0,0,0,1
Mansan,M,0,0,0,1
Harjasbir,M,0,0,0,1
Krinch,M,0,0,0,1
Ohan,M,0,0,0,1
Djayden,M,0,0,0,1
Raví,M,0,0,0,1
Esaias,M,0,0,0,1
Nafsat,M,0,0,0,1
Alfrendinho,M,0,0,0,1
Yaiden,M,0,0,0,1
Xoán,M,0,0,0,1
Reyjianne,M,0,0,0,1
Rishab,M,0,0,0,1
Isadai,M,0,0,0,1
Kéren,M,0,0,0,1
Awanish,M,0,0,0,1
Bassa,M,0,0,0,1
Nur,M,0,0,0,1
Amado,M,0,0,0,1
Clarson,M,0,0,0,1
Levick,M,0,0,0,1
Ross,M,0,0,0,1
Bensson,M,0,0,0,1
Oussuman,M,0,0,0,1
Josélio,M,0,0,0,1
Alisson,M,0,0,0,1
Youmer,M,0,0,0,1
Tegvirat,M,0,0,0,1
Rafel,M,0,0,0,1
Mirko,M,0,0,0,1
Siddarta,M,0,0,0,1
Mattin,M,0,0,0,1
Bernado,M,0,0,0,1
Fidel,M,0,0,0,1
Loris,M,0,0,0,1
Maylon,M,0,0,0,1
Elcimar,M,0,0,0,1
Eleobel,M,0,0,0,1
Epandy,M,0,0,0,1
Gonçalves,M,0,0,0,1
Kiani,M,0,0,0,1
Joni,M,0,0,0,1
Aryel,M,0,0,0,1
Chandra,M,0,0,0,1
Galen,M,0,0,0,1
Stivan,M,0,0,0,1
Tiamo,M,0,0,0,1
Luther,M,0,0,0,1
Yahel,M,0,0,0,1
Hulk,M,0,0,0,1
Davit,M,0,0,0,1
Lucénio,M,0,0,0,1
Liyo,M,0,0,0,1
Ziad,M,0,0,0,1
Hedeler,M,0,0,0,1
Elison,M,0,0,0,1
Heldmar,M,0,0,0,1
Kaichen,M,0,0,0,1
Dayban,M,0,0,0,1
Prashil,M,0,0,0,1
Ulugbek,M,0,0,0,1
Shivaay,M,0,0,0,1
Iven,M,0,0,0,1
Koby,M,0,0,0,1
Liev,M,0,0,0,1
Heet,M,0,0,0,1
Ekamdeep,M,0,0,0,1
Djalmo,M,0,0,0,1
Esanjo,M,0,0,0,1
Hariel,M,0,0,0,1
Mikaal,M,0,0,0,1
Wesillen,M,0,0,0,1
Mouhamad,M,0,0,0,1
Ravydson,M,0,0,0,1
Shahood,M,0,0,0,1
Inti,M,0,0,0,1
Antoniusz,M,0,0,0,1
Jeremyah,M,0,0,0,1
Haidam,M,0,0,0,1
Shalev,M,0,0,0,1
Mathys,M,0,0,0,1
Kelt,M,0,0,0,1
Camnate,M,0,0,0,1
Benevolo,M,0,0,0,1
Ehan,M,0,0,0,1
Uriah,M,0,0,0,1
Ekumbi,M,0,0,0,1
Mankirt,M,0,0,0,1
Bá,M,0,0,0,1
Hiram,M,0,0,0,1
Roangel,M,0,0,0,1
Marlond,M,0,0,0,1
Yssanzo,M,0,0,0,1
Diégo,M,0,0,0,1
Kévan,M,0,0,0,1
Rikelmy,M,0,0,0,1
Tianyan,M,0,0,0,1
Amarildo,M,0,0,0,1
Ismoilkhon,M,0,0,0,1
Shoxjaxon,M,0,0,0,1
Loreanne,M,0,0,0,1
Sviatoslav,M,0,0,0,1
Yoshiya,M,0,0,0,1
Watson,M,0,0,0,1
Xelzio,M,0,0,0,1
Norato,M,0,0,0,1
Romilton,M,0,0,0,1
Furqan,M,0,0,0,1
Tanishq,M,0,0,0,1
Jeremiah,M,0,0,0,1
Gurtaj,M,0,0,0,1
Mahbeer,M,0,0,0,1
Illiya,M,0,0,0,1
Zayyan,M,0,0,0,1
Ikemdinachukwu,M,0,0,0,1
Tegdeep,M,0,0,0,1
Karna,M,0,0,0,1
Havik,M,0,0,0,1
Clife,M,0,0,0,1
Geo,M,0,0,0,1
Nia,M,0,0,0,1
Kadosh,M,0,0,0,1
Hexuan,M,0,0,0,1
Joaquín,M,0,0,0,1
Manuel-José,M,0,0,0,1
Djaim,M,0,0,0,1
Jabneel,M,0,0,0,1
Brás,M,0,0,0,1
Raufe,M,0,0,0,1
Marlous,M,0,0,0,1
Hochai,M,0,0,0,1
Nigel,M,0,0,0,1
Tafhim,M,0,0,0,1
Zehui,M,0,0,0,1
Ferdinand,M,0,0,0,1
Jesús,M,0,0,0,1
Daelve,M,0,0,0,1
Desejado,M,0,0,0,1
Willmer,M,0,0,0,1
Roah,M,0,0,0,1
Launyo,M,0,0,0,1
Clemente,M,0,0,0,1
Iason,M,0,0,0,1
Sahibjot,M,0,0,0,1
Lamine,M,0,0,0,1
Kenneth,M,0,0,0,1
Nicolseon,M,0,0,0,1
Pifte,M,0,0,0,1
Janio,M,0,0,0,1
Taim,M,0,0,0,1
Jerral,M,0,0,0,1
Kenan,M,0,0,0,1
Saeed,M,0,0,0,1
Mayel,M,0,0,0,1
Prasab,M,0,0,0,1
Uneet,M,0,0,0,1
Rudney,M,0,0,0,1
Samora,M,0,0,0,1
Harshak,M,0,0,0,1
Rosalino,M,0,0,0,1
Kyran,M,0,0,0,1
Ilyan,M,0,0,0,1
Mame,M,0,0,0,1
Ondjala,M,0,0,0,1
Deny,M,0,0,0,1
Donald,M,0,0,0,1
Jayronn,M,0,0,0,1
Nimit,M,0,0,0,1
Wallison,M,0,0,0,1
pedro,M,0,0,0,1
Sadrak,M,0,0,0,1
Yoshua,M,0,0,0,1
Dyliam,M,0,0,0,1
Laksh,M,0,0,0,1
Osmy,M,0,0,0,1
Galang,M,0,0,0,1
Willmar,M,0,0,0,1
Luwamy,M,0,0,0,1
Hio,M,0,0,0,1
Rihaansh,M,0,0,0,1
Iosebi,M,0,0,0,1
Deógenes,M,0,0,0,1
Elvin,M,0,0,0,1
Niten,M,0,0,0,1
Jujharveer,M,0,0,0,1
Rishit,M,0,0,0,1
Dayvon,M,0,0,0,1
Usemua,M,0,0,0,1
Mahian,M,0,0,0,1
Kailas,M,0,0,0,1
Jared,M,0,0,0,1
Ayomi,M,0,0,0,1
Suikar,M,0,0,0,1
Eldes,M,0,0,0,1
Yohanny,M,0,0,0,1
Maurio,M,0,0,0,1
Matviei,M,0,0,0,1
Nael,M,0,0,0,1
David-Adrian,M,0,0,0,1
Samarbir,M,0,0,0,1
Éros,M,0,0,0,1
Tomáz,M,0,0,0,1
Manrajpreet,M,0,0,0,1
Leoatle,M,0,0,0,1
Heron,M,0,0,0,1
Dayven,M,0,0,0,1
Zuhad,M,0,0,0,1
Neysson,M,0,0,0,1
Bonifácio,M,0,0,0,1
Shubh,M,0,0,0,1
Mounir,M,0,0,0,1
Nerhy,M,0,0,0,1
Jhaynir,M,0,0,0,1
Dhatalo,M,0,0,0,1
Samartha,M,0,0,0,1
Momin,M,0,0,0,1
Jenelson,M,0,0,0,1
Marcus-Emil,M,0,0,0,1
Hussein,M,0,0,0,1
Domi,M,0,0,0,1
Heider,M,0,0,0,1
Aras,M,0,0,0,1
Irshade,M,0,0,0,1
Nero,M,0,0,0,1
Troy,M,0,0,0,1
Arseniu,M,0,0,0,1
Eki,M,0,0,0,1
Rainner,M,0,0,0,1
Lietson,M,0,0,0,1
Allisson,M,0,0,0,1
Adhrit,M,0,0,0,1
Vílson,M,0,0,0,1
Raffael,M,0,0,0,1
Quinn,M,0,0,0,1
Avraj,M,0,0,0,1
Nelmar,M,0,0,0,1
Donato,M,0,0,0,1
Ondjaki,M,0,0,0,1
Matt,M,0,0,0,1
Riyadh,M,0,0,0,1
Deiny,M,0,0,0,1
Haikal,M,0,0,0,1
Idris,M,0,0,0,1
Tchiovany,M,0,0,0,1
Otaviu,M,0,0,0,1
Jabulani,M,0,0,0,1
Cheick,M,0,0,0,1
Sergio,M,0,0,0,1
Ihsan,M,0,0,0,1
Jodhveer,M,0,0,0,1
Sambela,M,0,0,0,1
Janivaldo,M,0,0,0,1
Kismatpreet,M,0,0,0,1
Ridwan,M,0,0,0,1
Lehan,M,0,0,0,1
Lévi,M,0,0,0,1
Seliel,M,0,0,0,1
Wendhell,M,0,0,0,1
Biren,M,0,0,0,1
Gaurish,M,0,0,0,1
Braylen,M,0,0,0,1
Izaiah,M,0,0,0,1
Eliam,M,0,0,0,1
Isslam,M,0,0,0,1
Ayyan,M,0,0,0,1
Issagha,M,0,0,0,1
Ivander,M,0,0,0,1
Carmichael,M,0,0,0,1
Sergey,M,0,0,0,1
Angadbir,M,0,0,0,1
Andréi,M,0,0,0,1
Christos,M,0,0,0,1
Jasmeet,M,0,0,0,1
Musabin,M,0,0,0,1
Ostap,M,0,0,0,1
Golden,M,0,0,0,1
Xiangyun,M,0,0,0,1
Daivon,M,0,0,0,1
Génesis,M,0,0,0,1
Arifur,M,0,0,0,1
Kaiyang,M,0,0,0,1
Laith,M,0,0,0,1
Lissandro,M,0,0,0,1
Shreyas,M,0,0,0,1
Shahzodjon,M,0,0,0,1
Libério,M,0,0,0,1
Adryann,M,0,0,0,1
Kielson,M,0,0,0,1
Déniel,M,0,0,0,1
Lyonel,M,0,0,0,1
Grizman,M,0,0,0,1
Henish,M,0,0,0,1
Benedito,M,0,0,0,1
Timothy,M,0,0,0,1
Evgeniy,M,0,0,0,1
Atalay,M,0,0,0,1
Raheem,M,0,0,0,1
Elionai,M,0,0,0,1
Shunyuk,M,0,0,0,1
Rihadur,M,0,0,0,1
Marvim,M,0,0,0,1
Ludwin,M,0,0,0,1
Abbaad,M,0,0,0,1
Yunay,M,0,0,0,1
Tao,M,0,0,0,1
Virpartap,M,0,0,0,1
Vidyut,M,0,0,0,1
Téo,M,0,0,0,1
Vanderson,M,0,0,0,1
Tama,M,0,0,0,1
Jin,M,0,0,0,1
Jiyan,M,0,0,0,1
Baciro,M,0,0,0,1
Reyaan,M,0,0,0,1
Haley,M,0,0,0,1
Rachid,M,0,0,0,1
Arhaan,M,0,0,0,1
Gláuber,M,0,0,0,1
Tanveer,M,0,0,0,1
Dawilton,M,0,0,0,1
Hossi,M,0,0,0,1
Hyann,M,0,0,0,1
Gabriell,M,0,0,0,1
Xaday,M,0,0,0,1
Dashawan,M,0,0,0,1
Erisson,M,0,0,0,1
Danyel,M,0,0,0,1
Odjaime,M,0,0,0,1
Nahime,M,0,0,0,1
Sai,M,0,0,0,1
Lennor,M,0,0,0,1
Alisher,M,0,0,0,1
Winston,M,0,0,0,1
Layyin,M,0,0,0,1
Yohano,M,0,0,0,1
Weziel,M,0,0,0,1
Jeffté,M,0,0,0,1
Ayham,M,0,0,0,1
Luany,M,0,0,0,1
Alípio,M,0,0,0,1
Gregório,M,0,0,0,1
Petros,M,0,0,0,1
Uday,M,0,0,0,1
Mouldi,M,0,0,0,1
Zavian,M,0,0,0,1
Vitold,M,0,0,0,1
Ussumane,M,0,0,0,1
Boanerges,M,0,0,0,1
Izet,M,0,0,0,1
Rihank,M,0,0,0,1
Agamveer,M,0,0,0,1
Adiv,M,0,0,0,1
Carly,M,0,0,0,1
Haoran,M,0,0,0,1
Pyetro,M,0,0,0,1
Josiah,M,0,0,0,1
Andry,M,0,0,0,1
Kaian,M,0,0,0,1
Mayke,M,0,0,0,1
Cós,M,0,0,0,1
Akio,M,0,0,0,1
Nivaan,M,0,0,0,1
Emilian-Mycailo,M,0,0,0,1
Abrãao,M,0,0,0,1
Kosma,M,0,0,0,1
Juscelino,M,0,0,0,1
Weiyong,M,0,0,0,1
Vivaan,M,0,0,0,1
Elay,M,0,0,0,1
Yohaness,M,0,0,0,1
Devanshu,M,0,0,0,1
Redouane,M,0,0,0,1
Gerald,M,0,0,0,1
Faysal,M,0,0,0,1
Aaryav,M,0,0,0,1
Haoyi,M,0,0,0,1
Éden,M,0,0,0,1
Shavya,M,0,0,0,1
Ghael,M,0,0,0,1
Eduane,M,0,0,0,1
Wali,M,0,0,0,1
Dyego,M,0,0,0,1
Kristal,M,0,0,0,1
Randy,M,0,0,0,1
Said,M,0,0,0,1
Hazaelson,M,0,0,0,1
Hericson,M,0,0,0,1
Maxím,M,0,0,0,1
Thales,M,0,0,0,1
Azahel,M,0,0,0,1
Sahel,M,0,0,0,1
Nurik,M,0,0,0,1
Enrik,M,0,0,0,1
"Augustin,",M,0,0,0,1
Gilceir,M,0,0,0,1
Sunny,M,0,0,0,1
Hiwamy,M,0,0,0,1
Noor,M,0,0,0,1
Maris,M,0,0,0,1
Hiyan,M,0,0,0,1
Subhan,M,0,0,0,1
Fayaaz,M,0,0,0,1
Wissam,M,0,0,0,1
Saihou,M,0,0,0,1
Enezer,M,0,0,0,1
Kasper,M,0,0,0,1
Artemio,M,0,0,0,1
Laxh,M,0,0,0,1
Velkan,M,0,0,0,1
Kahan,M,0,0,0,1
Giannini,M,0,0,0,1
Jhonny,M,0,0,0,1
Azazias,M,0,0,0,1
Eduard-Florin,M,0,0,0,1
Aritz,M,0,0,0,1
Dimitrii,M,0,0,0,1
Sangdup,M,0,0,0,1
Muaaz,M,0,0,0,1
Rayn,M,0,0,0,1
Julyan,M,0,0,0,1
Alexio,M,0,0,0,1
Tameem,M,0,0,0,1
Vasko,M,0,0,0,1
Porter,M,0,0,0,1
Kwezy,M,0,0,0,1
Nischal,M,0,0,0,1
Valton,M,0,0,0,1
Mikelson,M,0,0,0,1
Háchel,M,0,0,0,1
Joachim,M,0,0,0,1
Alessyo,M,0,0,0,1
Kondua,M,0,0,0,1
Juwei,M,0,0,0,1
Elhadj,M,0,0,0,1
Lorenz,M,0,0,0,1
Garvish,M,0,0,0,1
Cruz,M,0,0,0,1
Aniket,M,0,0,0,1
Jebin,M,0,0,0,1
Kevinn,M,0,0,0,1
Henil,M,0,0,0,1
Zuhain,M,0,0,0,1
Adhvic,M,0,0,0,1
Bevan,M,0,0,0,1
Tuncan,M,0,0,0,1
Tymur,M,0,0,0,1
Eflatun,M,0,0,0,1
Kelvine,M,0,0,0,1
Samirjon,M,0,0,0,1
Abu,M,0,0,0,1
Juul,M,0,0,0,1
Kaua,M,0,0,0,1
Jaaziel,M,0,0,0,1
Yannes,M,0,0,0,1
Sohayb,M,0,0,0,1
Vilson,M,0,0,0,1
Rubem,M,0,0,0,1
Serghei,M,0,0,0,1
Ameer,M,0,0,0,1
Isalécio,M,0,0,0,1
Aton,M,0,0,0,1
Favian,M,0,0,0,1
Abdour,M,0,0,0,1
Neon,M,0,0,0,1
EriK,M,0,0,0,1
Isack,M,0,0,0,1
Safat,M,0,0,0,1
Cheslav,M,0,0,0,1
Kalifa,M,0,0,0,1
Nelsony,M,0,0,0,1
Saibou,M,0,0,0,1
Lamar,M,0,0,0,1
Gabriel-Nicolae,M,0,0,0,1
Danni,M,0,0,0,1
Marat,M,0,0,0,1
Aasutosh,M,0,0,0,1
Jocélio,M,0,0,0,1
Damécoiul,M,0,0,0,1
Sarfaraj,M,0,0,0,1
Kincas,M,0,0,0,1
Nádio,M,0,0,0,1
Salahiddin,M,0,0,0,1
Kemyh,M,0,0,0,1
Homero,M,0,0,0,1
Radut,M,0,0,0,1
Hui,M,0,0,0,1
Siyon,M,0,0,0,1
Arvik,M,0,0,0,1
Sofiene,M,0,0,0,1
Yousaf,M,0,0,0,1
Calasse,M,0,0,0,1
Bopcyen,M,0,0,0,1
Khendrick,M,0,0,0,1
Kelmen,M,0,0,0,1
Elish,M,0,0,0,1
Landerson,M,0,0,0,1
Rolex,M,0,0,0,1
Zixin,M,0,0,0,1
Dautarin,M,0,0,0,1
Odysseas,M,0,0,0,1
Kawinuar,M,0,0,0,1
Karamokho,M,0,0,0,1
Alecsandru,M,0,0,0,1
Raylander,M,0,0,0,1
Maxime,M,0,0,0,1
Wamy,M,0,0,0,1
Manzambi,M,0,0,0,1
Sinan,M,0,0,0,1
Ashron,M,0,0,0,1
Rayh,M,0,0,0,1
Cristyan,M,0,0,0,1
Hailé,M,0,0,0,1
Diègo,M,0,0,0,1
Rocco,M,0,0,0,1
Aquilles,M,0,0,0,1
Tridib,M,0,0,0,1
Abdur,M,0,0,0,1
Maceo,M,0,0,0,1
Henzel,M,0,0,0,1
Fares,M,0,0,0,1
Leonidas,M,0,0,0,1
Gurwin,M,0,0,0,1
Zixuan,M,0,0,0,1
Parasdeep,M,0,0,0,1
Dhuvit,M,0,0,0,1
Karmanbir,M,0,0,0,1
Fanli,M,0,0,0,1
Jaivardhan,M,0,0,0,1
Tahiano,M,0,0,0,1
Lau,M,0,0,0,1
Stanil,M,0,0,0,1
Agirim,M,0,0,0,1
Natã,M,0,0,0,1
Serge,M,0,0,0,1
Deeko,M,0,0,0,1
Nasiruddin,M,0,0,0,1
Bhuvik,M,0,0,0,1
Khevin,M,0,0,0,1
Fidélio,M,0,0,0,1
Hersílio,M,0,0,0,1
Aurelian,M,0,0,0,1
Maaran,M,0,0,0,1
Greyson,M,0,0,0,1
Lyubomir,M,0,0,0,1
Ilesh,M,0,0,0,1
Aguiell,M,0,0,0,1
Unnat,M,0,0,0,1
Aliou,M,0,0,0,1
Magnus,M,0,0,0,1
Yashmeet,M,0,0,0,1
Arilson,M,0,0,0,1
Samyol,M,0,0,0,1
Idálio,M,0,0,0,1
Musab,M,0,0,0,1
Mussab,M,0,0,0,1
Xucheng,M,0,0,0,1
Subim,M,0,0,0,1
Susana,M,0,0,0,1
Êine,M,0,0,0,1
zichen,M,0,0,0,1
Ravier,M,0,0,0,1
Udeshya,M,0,0,0,1
Amaël,M,0,0,0,1
Ho,M,0,0,0,1
Zhivko,M,0,0,0,1
Ádrian,M,0,0,0,1
Jaskirat,M,0,0,0,1
Ranieri,M,0,0,0,1
Eyvan,M,0,0,0,1
Adi,M,0,0,0,1
Ana,M,0,0,0,1
Evilazio,M,0,0,0,1
Ismaíl,M,0,0,0,1
Ajwaad,M,0,0,0,1
Kenzel,M,0,0,0,1
Otchalli,M,0,0,0,1
Jhordan,M,0,0,0,1
Taciano,M,0,0,0,1
Altair,M,0,0,0,1
Abaan,M,0,0,0,1
Kayllen,M,0,0,0,1
kendrick,M,0,0,0,1
Bolin,M,0,0,0,1
Nodi,M,0,0,0,1
Sahat,M,0,0,0,1
Wilkins,M,0,0,0,1
Enockh,M,0,0,0,1
Kingston,M,0,0,0,1
Hirak,M,0,0,0,1
Jenoah,M,0,0,0,1
Zacur,M,0,0,0,1
Willion,M,0,0,0,1
Junye,M,0,0,0,1
Handerson,M,0,0,0,1
Madílson,M,0,0,0,1
Utkarsh,M,0,0,0,1
Muyinjon,M,0,0,0,1
Mahmoud,M,0,0,0,1
Sténio,M,0,0,0,1
Gervásio,M,0,0,0,1
Hrehaan,M,0,0,0,1
Amit,M,0,0,0,1
Melky,M,0,0,0,1
Ever,M,0,0,0,1
Aldair,M,0,0,0,1
Linar,M,0,0,0,1
Rodger,M,0,0,0,1
Taimur,M,0,0,0,1
Eliseo,M,0,0,0,1
Lorenço,M,0,0,0,1
Denzello,M,0,0,0,1
ShaKur,M,0,0,0,1
Tomasz,M,0,0,0,1
Araf,M,0,0,0,1
Kuziva,M,0,0,0,1
Vicenzo,M,0,0,0,1
Ammadu,M,0,0,0,1
Deicy,M,0,0,0,1
Nikson,M,0,0,0,1
Aagaman,M,0,0,0,1
Antón,M,0,0,0,1
Santino,M,0,0,0,1
Idelfrides,M,0,0,0,1
Masichukwu,M,0,0,0,1
Harjio,M,0,0,0,1
Mikola,M,0,0,0,1
Farrux,M,0,0,0,1
Alonzo,M,0,0,0,1
Wilian,M,0,0,0,1
Arielson,M,0,0,0,1
Krittrin,M,0,0,0,1
Aareesh,M,0,0,0,1
Martiniano,M,0,0,0,1
Rashid,M,0,0,0,1
Oleksiy,M,0,0,0,1
Jasiel,M,0,0,0,1
Bénur,M,0,0,0,1
Neo,M,0,0,0,1
Avitaj,M,0,0,0,1
Everson,M,0,0,0,1
Tchiene,M,0,0,0,1
Dai,M,0,0,0,1
Edman,M,0,0,0,1
Adnísio,M,0,0,0,1
Shiva,M,0,0,0,1
Saatvik,M,0,0,0,1
Immanuel,M,0,0,0,1
Izael,M,0,0,0,1
Riquel,M,0,0,0,1
Ved,M,0,0,0,1
Youri,M,0,0,0,1
Mhamad,M,0,0,0,1
Wytalo,M,0,0,0,1
Harron,M,0,0,0,1
Dann,M,0,0,0,1
Kenil,M,0,0,0,1
Sátia,M,0,0,0,1
Rufino,M,0,0,0,1
Simeão,M,0,0,0,1
Anatole,M,0,0,0,1
Nawaf,M,0,0,0,1
Ocean,M,0,0,0,1
Williams,M,0,0,0,1
Sekouba,M,0,0,0,1
Mayron,M,0,0,0,1
Samman,M,0,0,0,1
